ID,TARGET,TEXT,STANCE
2893,深圳禁摩限电,【沈岿：“禁摩限电”考验政府法治能力】近日，深圳的“禁摩限电”（禁止或限制摩托车、电动自行车行驶的简称）行动，引发公共舆论的漩涡，并再次激起针对全国不少地方发生的类似措施之合法性、正当性的质疑。看似不那么起眼的“禁摩限电”行动，其实是在真正考验地方政府的法治思维和法治能力。笔者将,NONE
2894,深圳禁摩限电,#深圳禁摩限电# 已查扣电动车万辆拘留近千人，有公司日接件量从8万件下降到1万余件。非驴非马就按骡子另立标准就好，去年呼和浩特因限制电动三轮使得小哥骑马送件，深圳希望小哥们骑啥呢？中国和深圳的发展靠的是灵活和与时俱进，并不是靠扣押和拘留！法治社会不见法，拍拍脑袋领导大！#晚安中国！#,AGAINST
2895,深圳禁摩限电,布吉长龙这边能禁非法载客电摩和非法载具吗@深圳交警,FAVOR
2896,深圳禁摩限电,深圳为什么要禁电摩，电车？ 搞不懂……ZF 只用屁股想事情，民众怎么办！,AGAINST
2897,深圳禁摩限电,#深圳禁摩限电#我相信政府出台这个政策肯定是有他的考量的，深圳目前的道具状态禁摩限电是最合理的。我看到的评论大多是非深圳的，因为舆论错误的引导他们禁摩限电是针对快递行业。如果你们体验过深圳的道路交通，你真的会完全支持。横冲直撞窜来窜去，行人怕，司机怕，对于他自身来说也是一种危险……,FAVOR
2898,深圳禁摩限电,讲真，没有任何一个城市的官员会因为想刺激汽车市场去禁摩禁电，汽车销售走的是国税，环保还是指标压力大。更多是因为电动车影响城市形象和交通安全，前者是洁癖，后者是现实 ,FAVOR
2899,深圳禁摩限电,深圳禁摩禁电还是权力的任性与野蛮，反智反人性，反道的时代。好悲哀。不知抗议为何物？不知权利为何物？不知自由为何物？这是一个没个性的时代，只有奴性。野兽性。,AGAINST
2900,深圳禁摩限电,#深圳禁摩限电#4月12日，南头中队蜀黍在辖区开展禁摩限电整治，对摩托车，电动自行车各类交通违法严查。对涉嫌扰乱公共秩序非法营运电动车一律拘留。目前已办3宗拘留，行动还在持续中。,FAVOR
2901,深圳禁摩限电,#深圳禁摩限电#看到禁和限这样的字眼，特别刺眼。就想起来“道路以目”这个成语，虽然没这么严重，但是政府应该做的，难道不是疏导和引导么？不过因地制宜啦，也许人家市民满意？不过TY要是禁电动车就不得了了，毕竟公共自行车已得到充分利用，车道分明，秩序井然，发展暂不提，幸福感大概比深圳强。,AGAINST
2902,深圳禁摩限电,福田区岗厦村牌坊这里交警正在执法查非法电摩，有人暴力抗法，并辱骂执法交警，被当场制服，公安已赶到将抗法者带走@深圳微博发布厅 @龚文祥,FAVOR
2903,深圳禁摩限电,【感佩深圳文化 】孔子第79代嫡长孙孔垂长在市民文化大讲堂开讲。▲余英时余世存傅益璇严明 世事喧嚣与你静谈思想 。▲深圳一名大一新生昨在大梅沙海域溺亡 。▲南山三名失踪电摩司机均被一残疾拾荒者杀害。晚报早新闻，更多精彩请点击http://t.cn/zWmxJU0,
2904,深圳禁摩限电,社会主义核心价值观：富强、民主、文明、和谐，自由、平等、公正、法治，爱国、敬业、诚信、友善。有奖竞猜：禁摩限电是在践行那一条？,AGAINST
2905,深圳禁摩限电,#深圳禁摩限电#转发图片，加她免费给你做【表白】,NONE
2906,深圳禁摩限电,计谋性执法只抓快递，是为了摆脱公众对他们的执法力度的怀疑！载客电动车不抓是利益链条，抓个载客电动车500元可以提车继续营业！//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 ,AGAINST
2907,深圳禁摩限电,汽车排放污染，不能号召大家以步代车吧，当社会物质达到一定水平，电动车自然减少，毕竟是底层群体目前谋生的主要工具，政府就不能以人为本吗？//【深圳禁摩限电，要多些情与法平衡】,AGAINST
2908,深圳禁摩限电,妈的，谁不知道中国快递行业在世界是一流的，你们这么一搞，岂不是釜底抽薪。,AGAINST
2909,深圳禁摩限电,可以禁，但是非运营用的不该抓，还有，既然抓了就不该罚钱就可以拿出来。『深圳禁摩禁电放大招：四种人直接抓_腾讯』,AGAINST
2910,深圳禁摩限电,你们这样报道不冤枉人吗？深圳虽然禁摩限电，但对快递业明明有特殊政策，快递业是可以使用备案过的二轮电动车，走禁行路段。这些人明明可以走正规途径上牌上路，非要图方便无证违章上路，上路还横冲直撞不遵守交规，不抓他们难道还要给他们发奖励吗？,FAVOR
2911,深圳禁摩限电,啥叫共同奋斗，深圳禁摩禁电谁整的，我的工资什么时候能到我手里,AGAINST
2912,深圳禁摩限电,我正在看#锵锵三人行# 完整版：深圳“禁摩限电” @腾讯视频 |完整版：深...,NONE
2913,深圳禁摩限电,#深圳禁摩限电# 以禁代管，政府实在无能！暴力执法！,AGAINST
2914,深圳禁摩限电,深圳禁摩限电太任性_  青岛也如此  禁摩限电 为何还要生产 为何可以买卖 为何不给挂牌办证 行与不行都是你们说了算？ http://t.cn/Rqyf0jI,AGAINST
2915,深圳禁摩限电,#整治直击#根据网友举报“大浪南路道路两侧电动车很多，在机动车上横行，建议清理“一、龙华交警大队龙华交警中队已长期联合街道办打非部门、公安分局、机训大队在辖区范围内开展“禁摩限电”整治，对辖区内摩托车、电动车非法营运、冲禁令等违法行为进行查处。2016年1月至今，共查扣电动车4800余辆、,NONE
2916,深圳禁摩限电,@财新视频【深圳“禁摩限电” 被改变的生活：快递员】深圳“禁摩限电”整治行动雷厉风行，快递行业首当其冲；90后快递企业加盟店主仅有的员工因遭抓车而辞退，店主请来双亲帮忙仍无法应付巨大量货件 http://t.cn/Rqo3BNy,NONE
2917,深圳禁摩限电,支持深圳交警！真该管管，亲身经历，一辆电动三轮逆向行驶，还是在一个高架桥路段，我从桥这头过来，到最高点看到前面的路时一辆三轮逆行迎面过来，紧急刹车外加打方向才避开，差点和旁边车撞上。 ,FAVOR
2918,深圳禁摩限电,这还让我们底层人民怎么活，看看你们这些开车的把空气污染成什么样！,AGAINST
2919,深圳禁摩限电,#深圳禁摩限电#丹竹头地铁站下面那么多摩的，你倒是抓啊？是不是交了保护费就视而不见！！ |深圳·丹竹...,FAVOR
2920,深圳禁摩限电,深圳禁摩限电，我今早中招了,AGAINST
2921,深圳禁摩限电,深圳的百姓们很老实啊，欺负到原始社会了//【深圳禁摩限电对准餐饮业:只可自行车送外卖】,AGAINST
2922,深圳禁摩限电,【“禁摩限电”：是对底层民众的漠视】今天他们会禁摩限电，明天他们就会砸烂其他他们没能力管的交通工具。更糟糕的是，这种管理方式明知是违法的。http://t.cn/Rq5yLj8,AGAINST
2923,深圳禁摩限电,3月21日，深圳“禁摩限电”工作开始集中整治。行动开展10天以来，共查扣电动车17975辆、拘留874人。然而有快递企业直言，因派件车辆不敢上路派送和接件，日接件量从8万件下降到1万，有些快递员则要待交警下班后才收派快递。,AGAINST
2924,深圳禁摩限电,到时候自行车多了，不知道会不会也禁止自行车上路呢？//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED,AGAINST
2925,深圳禁摩限电,【深圳禁摩限电 桥下“电单车坟场”-图库-手机搜狐】更多精彩尽在360手机浏览器！http://t.cn/RqLEwK0,NONE
2926,深圳禁摩限电,【史上最强悍促销】闹得沸沸扬扬、查扣快递小哥的深圳禁摩限电，是为了卖汽车啊？史上最悍促销，牛！！@放眼观粤,AGAINST
2927,深圳禁摩限电,我评论了新闻【西安现阶段该不该“禁摩限电” 专家:时机不成熟】：庞大的官僚队伍，对凡是不好管的事情均一禁了之，要这样的官僚机构有啥意义？电摩等交通工具不能只是禁绝，而应该纳入道路交通安全法的管理中，交警冠冕堂皇 http://t.cn/Rq0YY75,AGAINST
2928,深圳禁摩限电,#深圳禁摩限电#无药可救，这样不违法？,AGAINST
2929,深圳禁摩限电,大宛（yuan）一声【视频：2016-04-23笑逐言开 尉迟：深圳“禁摩限电”10天查扣17975辆车】：|2016-04-23...（分享自 @凤凰视频）,NONE
2930,深圳禁摩限电,晚上十二点了，窗外电摩喇叭滴滴滴的吵死了，我住二十楼都觉得很吵诶！请警察叔叔@深圳交警 @深圳市城市管理局 @深圳政府在线 @深圳公安 尽快给市民一个 ”关于治理电摩” 的方案 这个”人民内部矛盾”很尖锐呀，信我啊。@深圳特区报 |深圳·巴蜀...,FAVOR
2931,深圳禁摩限电,讲道理禁摩禁电好啊,FAVOR
2932,深圳禁摩限电,最近很多大V发微博BB深圳禁摩限电的事，我都想骂人了，净是瞎BB，批评懒政暴政，甚至唱衰深圳的都来了，可是每次一拉出评论我就释然了。为什么深圳有希望，因为我们懂得辨别，会独立思考，这就是深圳，大路朝天，我走中间,FAVOR
2933,深圳禁摩限电,#深圳禁摩限电#有没有想过，社会底层的老百姓怎么活，唯一的生存空间都被剥夺，买不起汽车，只有走了， |富阳市,AGAINST
2934,深圳禁摩限电,#西安身边事#【西安该不该“禁摩限电”】最近，全国多地“禁摩限电”。西安交警部门也集中整治交通违法，严查两三轮非法载客。数据显示，西安至少有70万辆电动车，而这仅限于挂牌车辆，未挂牌的“黑车”有多少，无据可查。电动车泛滥交通意识淡薄，该不该“禁摩限电”？来投票： http://t.cn/Rq54ed4,NONE
2935,深圳禁摩限电,亲爱的警官，人民卫士们，你们禁摩限电的时候能不能别只查自行车道上那些小杂鱼啊。每天早上骑车上学，看到整个经十路上全是无牌大排量摩托，就从交警身边呼啸而过，也没见着拦啊@济南交警,FAVOR
2936,深圳禁摩限电,深圳禁摩限电这么大声势，布吉下水径长龙路阳光花园门口还是法外之地么？摩托三轮载客依旧我行我素！执法莫忘布吉，布吉莫忘阳光花园，这里是交通各种乱象的重灾区！@深圳交警 @深圳龙岗交警,FAVOR
2937,深圳禁摩限电, 我骑自行车20分钟10公里，6小时100公里，根本不需要电动。来一起骑车吧，根本不怕他禁 ,AGAINST
2938,深圳禁摩限电,#深圳禁摩限电#徒步不是更好，不用交警，没有尾气。不要推卸责任！,AGAINST
2939,深圳禁摩限电,#深圳禁摩限电#在中国，政府做事永远只是去堵截，从来没有想过如何去疏导，好笑！不让用，应该是禁止生产，不是抓老百姓！,AGAINST
2940,深圳禁摩限电,深圳的“禁摩限电”专项集中整治行动。深圳狂查电动车，有快递员被拘，上千快递员辞职,AGAINST
2941,深圳禁摩限电,深圳禁摩限电 10天查扣1.7万辆拘留874人【深圳这帮70后官僚接班，也用不着什么颜色革命了。70后官僚这么嚣张，80后还不得上天呐。谁能救救中国呀】,AGAINST
2942,深圳禁摩限电, 珠海要是有这么高强度，市区就不会有那么多摩托车横冲直撞了,FAVOR
2943,深圳禁摩限电,有这样欺负人的吗？ 问了保安这辆警车“粤-02308警”在这停了一下午了，我就上楼那个东西，发誓没超过三分钟，就算罚也得一起罚吧，眼看着协警骑着电摩叫他都不理！ 桂圆北路，煤场路，智选假日酒店、雅馨居路边@深圳交警 请问这样处理公平吗？合理吗？,NONE
2944,深圳禁摩限电,竟然电动车都禁了，还留自行车干嘛？//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED,AGAINST
2945,深圳禁摩限电,没有考虑老百姓的心声，没有关注各个阶层的现状。这样的一刀切是不能解决问题的。 ,AGAINST
2946,深圳禁摩限电,祸起电瓶车！#深圳禁摩限电#首日拘留三百余人http://t.cn/RqLQaP2  |,FAVOR
2947,深圳禁摩限电,【禁摩限电：警方“禁摩限电”的行政管理“内卷化”做法，几乎和晚清政府为增加国库收入如出一辙：当外部发展乏力的时候，就向内部百姓要政绩。深圳出台“禁摩限电”的“奖励标准”，事实上是把行政管理权力度让给“想捞取利益但又不用对社会管理负责的营利性经纪人控制”， http://t.cn/Rq49CcM,AGAINST
2948,深圳禁摩限电,深圳沙井街头带冲锋枪查电摩,NONE
2949,深圳禁摩限电,汽车与马车的战争_罗友之家 联想到最近闹得沸沸扬扬的"禁摩限电"风波：面对电动车这一新生事物，并且它已经和我们的日常生活密不可分，我们是重新走一遍别人的弯路，还走出一条属于自己的路？道路交通规则始终都是随着社会和科技的进步而不断完善的 http://t.cn/RqX7Kl0,NONE
2950,深圳禁摩限电,#深圳禁摩限电#md 随便一套房子几百万 还要淘宝干什么,NONE
2951,深圳禁摩限电,电动车厂商应该严格限制电动车的速度，电动自行车的尴尬就在于，在自行车道上走，太快，在机动车道上走，太慢。如果按照台湾或者东南亚地区摩托车管理的方式来管理，就要驾驶员参加考试，严格管理。电动车厂商也要从严把控质量，为消费者的生命负责。 ,NONE
2952,深圳禁摩限电,标准没制定好，配套的管理措施没有，相关的市场监管没有，嗯，出了问题板子打在了群众身上。当年鸦片泛滥的时候，我们历史书还教育我们重要的原因是因为腐败无能的政府。选择性的依法行政，尤其是针对群众选择性的依法行政，这不是法治，而是以法律的名义公然耍流氓。 ,AGAINST
2953,深圳禁摩限电,看清楚，人家写的范围是“非法营运的二轮电动车”！深圳的快递公司用的电单车是可以登记的好吗！媒体发微博的时候能不能不这样选择性报道啊！ ,FAVOR
2954,深圳禁摩限电,这样的治理思路，真是让人心寒。,AGAINST
2955,深圳禁摩限电,#深圳禁摩限电#不赞同！这是对民生的无视，公权法的滥用！,AGAINST
2956,深圳禁摩限电,是有效果的，曾经看到非法摩的在路上乱串，还逆行，差点撞到人还在破口大骂。太讨厌了[怒]现在看到没摩的载客感觉路面上舒坦很多，交警治理很不错，我很支持。那些谩骂交警的人。你们没经历过我上面所说的你还会在这里骂？？？,FAVOR
2957,深圳禁摩限电,深圳禁摩限电，引起国人热议，我认为这种做法是深圳市政府工作思路简单化表现，应该规范运行，并不能简单一禁了之，电动车超标应该查生产厂家才对，没有合格证能出厂吗？至于车祸多，难道汽车也有车祸，就不允许汽车跑了？ |莱西·水集...,AGAINST
2958,深圳禁摩限电,政府为了税收，生产上大力扶持，用到大众手中就重权打压，左一个白眼，右一个黑脸为哪般，这是什么道理！//【深圳禁摩限电何以变成“疯狂抓车抓人”】 http://t.cn/Rqyb9cl,AGAINST
2959,深圳禁摩限电,#禁摩限电##开心一刻# 昨天，小偷把我电动车的电池偷走了，还给留一纸条，说：响应深圳交警号召，城区不准骑电动车，你的电池被没收了。可我这离深圳上千公里呢…… （转） |惠州,AGAINST
2960,深圳禁摩限电,#禁摩限电#今天南山邮局这里堵了老长了，蜀黍在前面捉电动车，逼得坐公交车的人都下车坐电动车上班去了。@深圳交警交通管理 @深圳交警 @人民日报,FAVOR
2961,深圳禁摩限电,#深圳禁摩限电#没钱买不起小车还不能买摩托吗？像一些上班族有些隔上班近的就走路可以去了，可是远一点怎么办？没地铁到然后公交又要转，买个摩托车好好的就要被扣，人家只不过是一个底层的上班族。可以给摩托车设一个通道啊，并不只是说就一味的抓车交警收了这些车子请问都是怎么处置的呢？@深圳交警,AGAINST
2962,深圳禁摩限电,#深圳禁摩限电#何为限，其实力度等同于禁，我更倾向加强交通文明管理，提高全民遵纪守法意识，不过对于中国现况而言是难了点，还是先禁，素质提高再考虑开放,FAVOR
2963,深圳禁摩限电,做为国内一线城市，只会堵而不会疏，这是逼普通民众全买车？城市能吃得消吗？【遭到广深封杀 深圳惊现电动自行车坟场】近日深圳又开展禁摩限电运动，收缴大量电动单车、三轮车。深圳南头立交桥下，长期堆放电动单车、摩托车、三轮车、小汽车，成了场面壮观的电单车坟场,AGAINST
2964,深圳禁摩限电,#深圳禁摩限电#关于深圳禁摩限电的一些个人看法，不喜勿喷。 |秒拍视频,NONE
2965,深圳禁摩限电,又能怎样，揭杆而起，有多少人敢，有种都去政府大院坐着去。//@静静静静靖靖:借用一句话，今天你是沉默的羔羊，明天你就是待宰的羊//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED,AGAINST
2966,深圳禁摩限电,我待祖国如初恋，祖国虐我千百遍！再问！我们的城市到底是谁的？我们的市容到底给谁看？农民本来就是这个国家的低等公民！开放城市的一角给农民有尊严的谋生计，怎么不行？！中国那么多贫民，非得禁摩限电，非得不许摊贩讨生计！非得把自己打扮成高大上？这样的城市，这样的社会，这样的国家，不爱也罢,AGAINST
2967,深圳禁摩限电,#深圳禁摩限电#喷的最凶的大都不在深圳，真是白眼要翻到天上去了......电动车载客的真的很烦，而且1km以内可以自行车或步行，1km以上地铁公交....好吧虽然比较挤。但总比在路上乱窜安全，总之很无语啊不了解不要随意评判，靴靴。,FAVOR
2968,深圳禁摩限电,#深圳禁摩限电#看来我要少了一批粉丝在地铁门口向我挥手了,NONE
2969,深圳禁摩限电,上月深圳以杜绝涉摩涉电交通事故、保障机动车顺利通行和营运车辆公平竞争的名义开展“禁摩限电”行动，此举引发很大争议。这已不是全国第一例禁摩限摩的行动，截至2014年5月，全国共有178个城市采取了各种方... |【“禁摩限...,NONE
2970,深圳禁摩限电,【禁摩限电：懒政与腐败的变奏？】陶舜：深圳执法当局不顾反对依然坚持“禁摩限电”，反映了两个问题，一是懒政如水之就下，勤政善政犹如攀登，二是懒政开启腐败空间，勤政善政则清汤寡水。http://t.cn/RqITrE7,AGAINST
2971,深圳禁摩限电,【深圳禁摩限电对准餐饮业:只可自行车送外卖】 呵呵，骑自行车我们行人也反对，因为他们的自行车道与人行道是共用的，而他们的骑行速度与电动车一样。反对！ ,AGAINST
2972,深圳禁摩限电,深圳最严“禁摩限电”出现反转 警方最新说法：碰到一种情况不扣   近日，一场被称为史上最严厉的“禁摩限电”整治行动在深圳进行，重点打击在地铁口、公交站等地点非法拉客违法行为，并对严重超标、没有牌照的... |深圳最严“...,NONE
2973,深圳禁摩限电,怀念大学里有电摩的日子，说要去拍拖然后跑到了深圳湾公园在海边拍了几张照片太冷了就走了,
2974,深圳禁摩限电,全世界都在看中国“禁摩限电”！来瞧瞧世界各国怎么说？（友情提示：请在wifi条件下观看！） |秒拍视频 .,NONE
2975,深圳禁摩限电,半个月钱旁边超市门口出现轿车撞到电动车了，电动车车主被送到医院了，事故还蛮大的 ,FAVOR
2976,深圳禁摩限电,#深圳禁摩限电#为何你们要对平民百姓赶尽杀绝，不留一点活路，不见你们去惩治贪官污吏，不见你们为老百姓做任何一件好事，你马勒戈壁，你们的下场会跟萨达姆，希特勒一般,AGAINST
2977,深圳禁摩限电,深圳的禁摩限电是一种弱肉强食！强烈反对！,AGAINST
2978,深圳禁摩限电,大shenzhen禁摩限电，执法者不出示相关证件。。额，呵呵哒 |秒拍视频 .,AGAINST
2979,深圳禁摩限电,#深圳禁摩限电#我为深圳点赞，为了发挥电摩的打击违法犯罪拯救地球的杠杆作用，严禁电摩上路，是正义的，是每一个有良知的中国人都应该遵守的，没有了电摩，外星人就没法入侵地球，深圳市站在整个宇宙的高度做这件让人民唾骂的事，背负了太多的责任，这就是深圳精神，拯救地球，舍我其谁我不入地狱谁入,AGAINST
2980,深圳禁摩限电,其实不应该禁，应该加强管理，考证！上牌！拍照！就会好许多！ ,AGAINST
2981,深圳禁摩限电,#深圳禁摩限电# 早该整了，快递开电车，真把马路当成他们家开的一样...不过他们工作压力大，或许应该从企业入手，他们只是雇员。,FAVOR
2982,深圳禁摩限电,坚决反对这种政府强奸民意的做法，既不合乎情理，有违反法律，中国难道不是一个法治国家？政府为何有如此大的权力横行霸道，为所欲为？,AGAINST
2983,深圳禁摩限电,#深圳禁摩限电#一群有洁癖的管理者，是最肮脏的。,AGAINST
2984,深圳禁摩限电,#深圳禁摩限电# 下午@深圳龙岗交警 组织警力在布吉街、丹竹头地铁站口对兜客拉客实施非法营运摩托车重点整治，查扣摩托车6台、4名拉客嫌疑人移交派出所办理行政拘留！@深圳交警 @深圳侨报,FAVOR
2985,深圳禁摩限电,为了好管理，就一禁了之，这样的管理水平，懒政真是懒到了一定程度了。 ,AGAINST
2986,深圳禁摩限电,#深圳禁摩限电#官老爷，穷人的实际生活你不懂…… |富阳市,AGAINST
2987,深圳禁摩限电,#深圳禁摩限电#按理说，自行车早该淘汰了呢！,AGAINST
2988,深圳禁摩限电,又见中国特色！可笑的是帝都部分街道也限制电瓶车了！为了少部分不守交通规章人的性命而剥夺大部分人的日常生活必须品！这是道理么？//【深圳禁摩限电对准餐饮业:只可自行车送外卖】,AGAINST
2989,深圳禁摩限电,济南市长杨鲁豫、东莞“三禁书记”刘志庚相继落马再次证明一点：哪里搞禁摩，哪里就有腐败。广州的任学锋、温国辉和深圳的马兴瑞、许懒继续为‘禁摩限电’加油鼓劲，杨鲁豫、刘志庚是你们的榜样。你们六个将来到牢房里好好商讨“禁摩限电”的百年‘大计方针’ @鲁A-阿峰 @漠北的阳光 @西安公交网天罡,AGAINST
2990,深圳禁摩限电,国家权力的扩张应该以提高社会运行效率为目的，否则其扩张就会成为国家权力的“内卷化”……在深圳“禁摩限电”的执法中，一个小伙子，拒绝执法人员没收电瓶车，竟将自己的车砸烂……事做得不好看，但是，道理却一点也不差——摩的、电瓶车是合法的私人财产，警方有什么权力没收？http://t.cn/Rq5cm9I,AGAINST
2991,深圳禁摩限电,深圳管的挺好…… ,FAVOR
2992,深圳禁摩限电,#深圳禁摩限电#是附于它们抢夺老百姓财产权力，那些是私人财产，强盗,AGAINST
2993,深圳禁摩限电,#深圳禁摩限电#有啥问题，没有。也没允许行人走，有谁反对了吗，没有。也没给飞机在路上开，航空公司反对了吗，没有。,AGAINST
2994,深圳禁摩限电,电动车_电动自行车_电动摩托车_电摩_酷车_电动车厂家_- 深圳新功之星科技有限公司 http://t.cn/RwMYoUR,AGAINST
2995,深圳禁摩限电,天天时时听你们广播，每次听到深圳禁摩限电的广播就反感，你们在说假话，深圳龙岗爱联地铁站D出口2年来平时是4辆电单车在招手招呼揽客，2016年4月1日下午看到7辆电单车前4后3，深圳交警说立即派人，但4月5日下午又看到4辆电单车堵在D出口。眼见为实啊！ ,AGAINST
2996,深圳禁摩限电,姑苏城外寒山寺，夜班电摩逛江枫。苏州两日游结束了，玩过水，爬过山。终于发现为什么喜欢深圳了，因为有山有水，上海只有水，只剩下一座山，不知道能不能爬了 |苏州·拙政...,NONE
2997,深圳禁摩限电,城市是发展了，人民是安居乐业了！可是，作为这个城市最为普通的打工者，他们需要电动车，摩托车作为出行工具，去讨生活！再说，什么又是超标电动车呢？既然超标，为什么还要生产！这领导啊，乱治，乱为！为所欲为啊！,AGAINST
2998,深圳禁摩限电,上周，深圳“禁摩限电”拘捕快递小哥的新闻引发舆论质疑。为了回应关注，深圳交警方面今天专门开记者会说明。深圳“禁摩限电”究竟是基于怎样的逻辑？,AGAINST
2999,深圳禁摩限电,我要求央视新闻集中报道深圳禁摩限电行为。让国家有关部门探讨研究一下。国家那么多专家教授，看问题看的很透彻，懂的多。//【禁了电动车，下一步应该禁汽车】 http://t.cn/RqUMPxU,NONE
3000,深圳禁摩限电,中国的上层就是不给基层人民一条活路...好累从3月21日起，一场被媒体称为史上最严厉“禁摩限电”整治行动在深圳展开，据深圳市交警局通报，http://t.cn/RqxVf63,AGAINST
